RecId;Валюта;Дата;Накладная;Внутренняя накладная;Номенклатура;Описание;Количество;Единица измерения;Сумма;Сумма НДС;Поставщик;Наименование поставщика
5637269310;RUB;23.12.2020;048004u00001394;ВН-030376;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;1982,81; 396,56;ПС-0100877;"АО ""Почта России"""
5637269311;RUB;23.12.2020;048004u00001394;ВН-030376;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;5118,66; 511,87;ПС-0100877;"АО ""Почта России"""
5637269312;RUB;30.11.2020;3345_566;ВКН-001666;000003425;Уголок 75х75х8 сталь;-2,23;т;-91039,75;- 18 207,95;ПС-0101055;"ООО ""ПРОМТРЕЙД"""
5637269313;RUB;30.11.2020;3345_566;ВКН-001666;000003426;Уголок 110х110х8 сталь;-3,329;т;-155891,54;- 31 178,31;ПС-0101055;"ООО ""ПРОМТРЕЙД"""
5637269314;RUB;30.11.2020;3345_566;ВКН-001666;000003412;Арматура 22;-3,035;т;-113787,22;- 22 757,44;ПС-0101055;"ООО ""ПРОМТРЕЙД"""
5637269315;RUB;24.12.2020;61;ВН-030377;104097022;Поддон 1200х1000;600;шт;186000; 0,00;ПС-0100936;"ООО ""Азимут"""
5637269316;RUB;16.12.2020;1815;ВН-030378;000002080;Гидроцилиндр ГЦГ-40.28х100.11;2;шт;41000; 8 200,00;ПС-0035709;"ООО ПК ""ТЕХНОГАРАНТ"""
5637269317;RUB;24.12.2020;20/6808;ВН-030379;000001997;Канат стальной 16 мм;80;м;16666,67; 3 333,33;ПС-0030767;ИП Вечканов Олег Викторович
5637269318;RUB;23.12.2020;1570;ВН-030380;109093400;Жидкость незамерз. стеклоомывающ.;40;шт;2666,67; 533,33;ПС-0101016;"ООО ""Компания Простор"""
5637269319;RUB;15.12.2020;2910;ВН-030381;105096175;Съемник гидравлический;1;шт;49863,17; 9 972,64;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269320;RUB;15.12.2020;2910;ВН-030381;109094571;Съемник универсальный;1;шт;41535,58; 8 307,12;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269321;RUB;15.12.2020;2910;ВН-030381;105010067;Регулировочная планка;1;шт;53842,42; 10 768,49;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269322;RUB;15.12.2020;2910;ВН-030381;109098297;Стетоскоп для обнаруж.дефектов в механике;1;шт;36305,37; 7 261,07;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269323;RUB;15.12.2020;2910;ВН-030381;109097332;Термометр бесконтактный(пирометр);3;шт;17768,57; 3 553,71;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269324;RUB;15.12.2020;2910;ВН-030381;109095909;Прибор измерения;1;шт;10460,91; 2 092,18;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269325;RUB;15.12.2020;2910;ВН-030381;109099928;Набор рожковых ключей;1;шт;9794,1; 1 958,82;ПС-0035657;"АО ""Подшипник-Сервис"""
5637269326;RUB;24.12.2020;116294/5837;ВН-030382;109194226;Ботинки с защ. подн 43;7;пар;17153,5; 3 430,70;ПС-0100068;" ТП АО ""ТД ТРАКТ"""
5637269327;RUB;21.12.2020;34943;ВН-030383;000001137;Подшипник NU 316 ECM/C3;1;шт;7923,15; 1 584,63;ПС-0100995;"АО ""Интехсервис"""
5637269328;RUB;24.12.2020;29/2020/5/422;ВН-030384;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;24500; 0,00;ПС-0100499;"ООО ""ПЦЗК ""Атлас"""
5637269329;RUB;23.12.2020;24499/01.;ВН-030385;109094119;Набор д/воды;35;шт;6125; 1 225,00;ПС-0100909;"ООО ""Зодиак-Сервис"""
5637269330;RUB;24.12.2020;118100/01;ВН-030386;101095311;Вода столовая бутыль 19л.;80;шт;10666,67; 2 133,33;ПС-0100909;"ООО ""Зодиак-Сервис"""
5637269331;RUB;24.12.2020;118100/01;ВН-030386;413495812;Газ-вода 0,5л;60;шт;700; 140,00;ПС-0100909;"ООО ""Зодиак-Сервис"""
5637269332;RUB;24.12.2020;118100/01;ВН-030386;413495812;Газ-вода 0,5л;60;шт;700; 140,00;ПС-0100909;"ООО ""Зодиак-Сервис"""
5637269333;RUB;24.12.2020;289;ВН-030387;000000186;Оформление ГТД;0;шт;9617,4; 0,00;ПС-0034929;"ООО ""Центр внешнеэкономических технологий"""
5637269334;RUB;24.12.2020;291;ВН-030388;000000186;Оформление ГТД;0;шт;7151,4; 0,00;ПС-0034929;"ООО ""Центр внешнеэкономических технологий"""
5637269335;RUB;24.12.2020;119800/5837;ВН-030389;109001808;Средство индивид.защиты органов дыхания;300;шт;12940; 2 588,00;ПС-0100068;" ТП АО ""ТД ТРАКТ"""
5637269336;RUB;24.12.2020;116296/5837;ВН-030390;109110006;Ботинки с защ. подноском утепленные;9;пар;23710,5; 4 742,10;ПС-0100068;" ТП АО ""ТД ТРАКТ"""
5637269337;RUB;24.12.2020;116296/5837;ВН-030390;109110006;Ботинки с защ. подноском утепленные;8;пар;21076; 4 215,20;ПС-0100068;" ТП АО ""ТД ТРАКТ"""
5637269338;RUB;24.12.2020;116296/5837;ВН-030390;109110006;Ботинки с защ. подноском утепленные;4;пар;10538; 2 107,60;ПС-0100068;" ТП АО ""ТД ТРАКТ"""
5637269339;RUB;21.12.2020;УТ-1269;ВН-030391;101093062;Натр едкий марка РД (раствор);23,86;т;393690; 78 738,00;ПС-0100150;"ООО ""ДИАЛ"""
5637269349;RUB;23.12.2020;МТ-16146;ВН-030392;000000136;ДГП-007065 ПС-0000142 поверка гигрометров;0;шт;1054,23; 210,85;ПС-0000142;"УФК по Пензенской области ФБУ ""Пензенский ЦСМ"" л/с 20556Х71840"
5637269350;RUB;02.12.2020;684;ВН-030393;000000085;Прочие услуги (ОП);0;шт;2454; 0,00;ПС-0100306;"Министерство Финансов Пензенской области (ГБУЗ ""Каменская МРБ"" л/с 855132183)"
5637269351;RUB;08.12.2020;0812;ВН-030394;000000031;???Ремонт радиостанции;0;шт;1200; 0,00;ПС-0100520;ИП Шебуняев Александр Алексеевич
5637269352;RUB;22.12.2020;276;ВН-030395;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;2800; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269353;RUB;22.12.2020;276;ВН-030395;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1400; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269354;RUB;22.12.2020;276;ВН-030395;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1400; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269355;RUB;18.12.2020;1812;ВН-030396;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1150; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269356;RUB;18.12.2020;1812;ВН-030396;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1150; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269357;RUB;18.12.2020;1812;ВН-030396;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1150; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269358;RUB;22.12.2020;2212;ВН-030397;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1500; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269359;RUB;22.12.2020;2212;ВН-030397;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1500; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269360;RUB;22.12.2020;2212;ВН-030397;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1500; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269361;RUB;22.12.2020;2212;ВН-030397;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1440; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269362;RUB;24.12.2020;2412;ВН-030398;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1150; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269363;RUB;24.12.2020;2412;ВН-030398;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1150; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269364;RUB;24.12.2020;2412;ВН-030398;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;1150; 0,00;ПС-0100091;ИП Кузнецов Михаил Викторович
5637269365;RUB;24.12.2020;СВ20/173;ВН-030399;105093501;Патрон к креслу;1;шт;583,34; 116,66;ПС-0100513;ИП Сергеев Виктор Вячеславович
5637269366;RUB;24.12.2020;СВ20/173;ВН-030399;105093501;Патрон к креслу - пятилучье;1;шт;83,33; 16,67;ПС-0100513;ИП Сергеев Виктор Вячеславович
5637269367;RUB;24.12.2020;63;ВН-030400;103198068;Смазка-спрей (силиконовая);22;шт;3630; 0,00;ПС-0032908;ИП Костин Алексей Владимирович
5637269368;RUB;24.12.2020;730;ВН-030401;000002544;Жидкость WD-40 200мл;36;шт;8100; 1 620,00;ПС-0000363;"ООО ""Выбор"""
5637269369;RUB;24.12.2020;3074;ВН-030402;000001119;Шланг типа  ПВХ спирально витой(1610L) ВС-63;3;м;625; 125,00;ПС-0100853;ИП Царев Алексей Юрьевич
5637269370;RUB;24.12.2020;УТ-1291;ВН-030403;101093062;Натр едкий марка РД (раствор);19,5;т;360750; 72 150,00;ПС-0100150;"ООО ""ДИАЛ"""
5637269371;RUB;23.12.2020;2312;ВН-030404;000000844;Продукты бакалейные;3;шт;1052; 0,00;ПС-0030821;Закупка ч/з розничн. торговлю
5637269372;RUB;23.12.2020;2312;ВН-030404;109093446;Освежитель воздуха;3;шт;352; 0,00;ПС-0030821;Закупка ч/з розничн. торговлю
5637269373;RUB;24.12.2020;175;ВН-030405;109095487;Ключ гаечный/накидной;3;шт;368,58; 73,72;ПС-0100228;"ООО ""Велес"""
5637269374;RUB;23.12.2020;02393966;ВН-030406;000000844;Продукты бакалейные;31;шт;3822,5; 0,00;ПС-0030821;Закупка ч/з розничн. торговлю
5637269375;RUB;15.12.2020;189;ВН-030407;109093358;Бланки;1000;шт;1000; 0,00;ПС-0000635;"Министерство финансов Пензенской области (ГАУ ПО Редакция газеты ""Каменская новь"", л/сч 835136553)"
5637269376;RUB;31.12.2020;506;ВН-030408;000000127;Прочие услуги (ЖКХ) ком.услуги г.Каменка, ул.Чернышевского,31а;0;шт;415,71; 0,00;ПС-0033922;"ООО "" Жилсервис+"""
5637269377;RUB;24.12.2020;4274;ВН-030409;000001808;"Мешок для мусора
60литров с ручками";30;шт;1387,5; 277,50;ПС-0100338;"ООО ""УПАК"""
5637269378;RUB;24.12.2020;4271;ВН-030410;109090180;"Пакеты/мешки  для мусора (""Premium"" 60 л 10 шт с завязками)";20;упак;925; 185,00;ПС-0100338;"ООО ""УПАК"""
5637269379;RUB;31.12.2020;838;ВН-030411;000000127;Прочие услуги (ЖКХ)ком.услуги  каменка ул.Энергетиков,4-22;0;шт;940,55; 0,00;ПС-0033275;"ООО ""Жилкомсервис"""
5637269380;RUB;24.12.2020;4272;ВН-030412;000001808;Мешок для мусора;7;шт;312,08; 62,42;ПС-0100338;"ООО ""УПАК"""
5637269381;RUB;31.12.2020;843;ВН-030413;000000127;Прочие услуги (ЖКХ) ком.услуги г.Каменка, ул.Свердлова,4-6;0;шт;6; 0,00;ПС-0033275;"ООО ""Жилкомсервис"""
5637269382;RUB;24.12.2020;4273;ВН-030414;109002629;"Чистящее средство
Тирет-50 шт, крот-50 шт,
белизна-50 шт, пемолюкс-36 шт
стеклоочиститель Help-30 шт";50;шт;1083,33; 216,67;ПС-0100338;"ООО ""УПАК"""
5637269383;RUB;31.12.2020;826;ВН-030415;000000127;Прочие услуги (ЖКХ) ком.услуги г.Каменка, ул.Дружбы,6-1-39;0;шт;540,11; 0,00;ПС-0033275;"ООО ""Жилкомсервис"""
5637269384;RUB;24.12.2020;3009;ВН-030416;109004503;Моющее средство Карекс;75;шт;19150,62; 3 830,13;ПС-0035205;"ООО ""Карекс"""
5637269385;RUB;18.12.2020;1968;ВН-030417;105093569;Подшипник 21307;4;шт;15000; 3 000,00;ПС-0035012;"ООО ""СпецИнжТорг"""
5637269386;RUB;31.12.2020;827;ВН-030418;000000127;Прочие услуги (ЖКХ) ком.услуги г.Каменка, ул.Дружбы,6-2-68;0;шт;633,43; 0,00;ПС-0033275;"ООО ""Жилкомсервис"""
5637269387;RUB;31.12.2020;828;ВН-030419;000000127;Прочие услуги (ЖКХ) ком.услуги г.Каменка, ул.Дружбы,6-2-74;0;шт;633,43; 0,00;ПС-0033275;"ООО ""Жилкомсервис"""
5637269388;RUB;31.12.2020;829;ВН-030420;000000127;Прочие услуги (ЖКХ) ком.услуги г.Каменка, ул.Дружбы,6-2-80;0;шт;633,43; 0,00;ПС-0033275;"ООО ""Жилкомсервис"""
5637269389;RUB;22.12.2020;1736;ВН-030421;000002424;Ремень SPA 1557;10;шт;6900; 1 380,00;ПС-0100846;"ООО ""Леотек-Волга"""
5637269390;RUB;22.12.2020;Прод178057;ВН-030422;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;4132,08; 0,00;ПС-0030821;Закупка ч/з розничн. торговлю
5637269391;RUB;30.11.2020;566.;ВН-030423;000003425;Уголок 75х75х8 сталь;2,23;т;91039,75; 18 207,95;ПС-0101055;"ООО ""ПРОМТРЕЙД"""
5637269392;RUB;30.11.2020;566.;ВН-030423;000003426;Уголок 110х110х8 сталь;3,329;т;155891,54; 31 178,31;ПС-0101055;"ООО ""ПРОМТРЕЙД"""
5637269393;RUB;30.11.2020;566.;ВН-030423;101097037;Арматура 22;3,035;т;113787,22; 22 757,44;ПС-0101055;"ООО ""ПРОМТРЕЙД"""
5637269394;RUB;24.12.2020;279;ВН-030424;000000085;Прочие услуги (ОП);0;шт;5600; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269395;RUB;24.12.2020;441/4019214945/410;ВН-030425;101093426;Лампа LED;20;шт;6305,8; 1 261,16;ПС-0100234;"ООО ""ТД ""ЭЛЕКТРОТЕХМОНТАЖ"""
5637269396;RUB;24.12.2020;441/4019214945/410;ВН-030425;101093421;Лампа ДРВ 250;48;шт;18733,92; 3 746,78;ПС-0100234;"ООО ""ТД ""ЭЛЕКТРОТЕХМОНТАЖ"""
5637269397;RUB;24.12.2020;441/4019214945/410;ВН-030425;101093439;Патрон;11;шт;436,7; 87,34;ПС-0100234;"ООО ""ТД ""ЭЛЕКТРОТЕХМОНТАЖ"""
5637269398;RUB;21.12.2020;278;ВН-030426;000000085;Прочие услуги (ОП);0;шт;11200; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269399;RUB;04.12.2020;303;ВН-030427;000000012;Ремонт (ТО) лада 4*4 054;0;шт;7590; 0,00;ПС-0035053;ИП Выходцев Иван Иванович
5637269400;RUB;04.12.2020;304;ВН-030428;000000012;Ремонт лада 4*4 710;0;шт;930; 0,00;ПС-0035053;ИП Выходцев Иван Иванович
5637269401;RUB;23.12.2020;1569;ВН-030429;000001088;Масло 5W40;32;л;12466,67; 2 493,33;ПС-0101016;"ООО ""Компания Простор"""
5637269402;RUB;24.12.2020;1498900/0119;ВН-030430;000000201;"Накладные расходы (доставка, хранение и пр.) ООО ""СПЕЦИНЖТОРГ""";0;шт;404,17; 80,83;ПС-0033214;"ООО ""Деловые линии"""
5637269403;RUB;24.12.2020;1498900/0119;ВН-030430;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;73; 0,00;ПС-0033214;"ООО ""Деловые линии"""
5637269404;RUB;23.12.2020;11319;ВН-030431;101094791;Гипс строительный марка Г-5 Б-II;17,94;т;47840,06; 9 568,01;ПС-0100814;"ООО ""Пешеланский гипсовый завод"""
5637269405;RUB;22.12.2020;1100;ВН-030432;101097085;Гайка;2;шт;92; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269406;RUB;22.12.2020;1100;ВН-030432;000001581;Муфта;2;шт;164; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269407;RUB;22.12.2020;1100;ВН-030432;105093653;Клапан;1;шт;190; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269408;RUB;22.12.2020;1100;ВН-030432;105095051;Адаптер;3;шт;197; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269409;RUB;22.12.2020;1100;ВН-030432;105094707;Соединитель;2;шт;294; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269410;RUB;22.12.2020;1100;ВН-030432;101098024;Хомут винтовой 110-130 мм;2;шт;500; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269411;RUB;22.12.2020;1100;ВН-030432;105099753;Кран шаровый 1';2;шт;992; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269412;RUB;22.12.2020;1100;ВН-030432;101093660;Анкерный болт;20;шт;500; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269413;RUB;22.12.2020;1100;ВН-030432;101093694;Дюбель;20;шт;30; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269414;RUB;22.12.2020;1100;ВН-030432;101095384;Саморезы;3;упак;158; 0,00;ПС-0030720;ИП Серганова Татьяна Владимировна
5637269415;RUB;24.12.2020;87;ВН-030433;000000682;Тепловая завеса;1;шт;6150; 1 230,00;ПС-0100490;ИП Зимина Юлия Владимировна
5637269416;RUB;25.12.2020;5996;ВН-030434;000001977;Стеклоочиститель (мотор-редуктор);1;шт;32819,27; 6 563,85;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269417;RUB;25.12.2020;2512;ВН-030435;000000094;Текущий ремонт зданий и сооружений ОП прооизв. корпус ремонт остекления;0;шт;36480; 0,00;ПС-0100605;ИП Боков Дмитрий Алексеевич
5637269418;RUB;25.12.2020;38;ВН-030436;000000063;ИП Николаев М.В. Договор 38 от 07.12.2020. Ремонт здания известкового отд.;0;шт;84219; 0,00;ПС-0034652;ИП Николаев Максим Владимирович
5637269419;RUB;24.12.2020;35;ВН-030437;000000094;Текущий ремонт зданий и сооружений ОП ремонтно- отделочные работы помещения мужского туалета;0;шт;297081; 0,00;ПС-0034652;ИП Николаев Максим Владимирович
5637269420;RUB;24.12.2020;34;ВН-030438;000000094;Текущий ремонт зданий и сооружений ОП Ремонт помещений Ру1,РУ3,РУ6;0;шт;899662; 0,00;ПС-0034652;ИП Николаев Максим Владимирович
5637269421;RUB;24.12.2020;13067;ВН-030439;101095071;Рукав кислородный;150;м;9125; 1 825,00;ПС-0030858;"ООО ""МВС"""
5637269422;RUB;19.12.2020;5040634/0036;ВН-030440;000000201;Накладные расходы (доставка, хранение и пр.);0;шт;18916,67; 3 783,33;ПС-0033214;"ООО ""Деловые линии"""
5637269423;RUB;31.12.2020;Н-0031262;ВН-030441;000000117;Прочие услуги АУП (ИТР) 20% абонирование  ячейки №27;0;шт;2796; 559,20;ПС-0100877;"АО ""Почта России"""
5637269424;RUB;31.12.2020;Н-0031262;ВН-030441;000000117;Прочие услуги АУП (ИТР) 20%;0;шт;225; 45,00;ПС-0100877;"АО ""Почта России"""
5637269425;RUB;21.12.2020;344;ВН-030442;105095228;Кольцо;5;шт;4541,67; 908,33;ПС-0100214;"ООО ""Колесница"""
5637269426;RUB;23.12.2020;346;ВН-030443;105099060;Аккумулятор 60А (АКБ);1;шт;3275; 655,00;ПС-0100214;"ООО ""Колесница"""
5637269427;RUB;25.12.2020;УТ-28815;ВН-030444;101096982;Зажим канатный;10;шт;141,67; 28,33;ПС-0031781;ИП Данилюк Сергей Александрович
5637269428;RUB;25.12.2020;УТ-28815;ВН-030444;000000989;Трос Ф6;30;м;1750; 350,00;ПС-0031781;ИП Данилюк Сергей Александрович
5637269429;RUB;25.12.2020;УТ-28815;ВН-030444;109001118;Нож;1;шт;200; 40,00;ПС-0031781;ИП Данилюк Сергей Александрович
5637269430;RUB;24.12.2020;86;ВН-030445;109093654;Шлифовальная машина аккумуляторная;1;шт;23758,33; 4 751,67;ПС-0100490;ИП Зимина Юлия Владимировна
5637269431;RUB;24.12.2020;86;ВН-030445;000002284;Гайковерт с ударным механизмом аккумуляторный;1;шт;28962,5; 5 792,50;ПС-0100490;ИП Зимина Юлия Владимировна
5637269432;RUB;24.12.2020;4-645;ВН-030446;000000089;Сертификация, обследование и аттестация оборудования ОП (Экспертиза жома);0;шт;21960; 0,00;ПС-0030026;"Союз ""Пензенская областная торгово-промышленная палата"""
5637269433;RUB;14.12.2020;149;ВН-030447;000000074;Прочие услуги (КИПиА)ремонт кондиционера Lessar28;0;шт;7291,67; 1 458,33;ПС-0035477;"ООО ""НОРМАКУЛ СЕРВИС"""
5637269434;RUB;25.12.2020;5997;ВН-030448;103100961;Масло моторное PLUS-50;20;л;4375,69; 875,13;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269435;RUB;25.12.2020;5997;ВН-030448;103100961;Масло моторное PLUS-50;20;л;4097,03; 819,41;ПС-0035563;"ООО ""ТЕХНОДОМ"""
5637269436;RUB;22.12.2020;0000-001245/4;ВН-030449;000000142; Обучение Корытцева Л.Н. март 2020;0;шт;1750; 0,00;ПС-0100164;"УФК по Тамбовской области (ФГБОУ ВО ""Мичуринский государственный аграрный университет, л/с 20646Х051"
5637269437;RUB;22.12.2020;0000-000695;ВН-030450;000000165; Обучение Плотникова Г.А. март 2020;0;шт;1750; 0,00;ПС-0100164;"УФК по Тамбовской области (ФГБОУ ВО ""Мичуринский государственный аграрный университет, л/с 20646Х051"
5637269438;RUB;23.12.2020;189;ВН-030451;000000089;Сертификация, обследование и аттестация оборудования ОП;0;шт;35052; 0,00;ПС-0033879;ИП СУРКОВ ИГОРЬ АЛЕКСЕЕВИЧ
5637269439;RUB;23.12.2020;УТ-1284;ВН-030452;101093062;Натр едкий марка РД (раствор);20,14;т;332310; 66 462,00;ПС-0100150;"ООО ""ДИАЛ"""
5637269440;RUB;23.12.2020;УТ-1284;ВН-030452;101093062;Натр едкий марка РД (раствор);1,68;т;27720; 5 544,00;ПС-0100150;"ООО ""ДИАЛ"""
5637269441;RUB;19.12.2020;201219003;ВН-030453;00000001845;САХАР ПОКУПНОЙ (ПЕРЕПРОДАЖА);130,2;т;5082534,55; 508 253,45;ПС-0100998;"ООО ""Коммерциал-Центр"""
5637269442;RUB;18.12.2020;275;ВН-030454;000000054;Автовышка (флаги);0;шт;9800; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269443;RUB;22.12.2020;277;ВН-030455;000000054;Автовышка (жилп);0;шт;5600; 0,00;ПС-0035527;ИП Тришин Сергей Анатольевич
5637269444;RUB;22.12.2020;345;ВН-030456;000001086;Автошина 6,5х10;6;шт;96650; 19 330,00;ПС-0100214;"ООО ""Колесница"""
5637269445;RUB;19.12.2020;Н-0031278;ВН-030457;000000060;Прочие услуги (ОГМ);0;шт;2000; 0,00;ПС-0100490;ИП Зимина Юлия Владимировна
5637269446;RUB;16.12.2020;201216025;ВН-030458;00000001845;САХАР ПОКУПНОЙ (ПЕРЕПРОДАЖА);72,6;т;2867040; 286 704,00;ПС-0100998;"ООО ""Коммерциал-Центр"""
